index,conf_id,smiles,area,volume,S_bv,S_darea,S_pint,S_P,S_Pangle,S_sarea,S_svol,S_toC1_Lvalue,S_toC1_B1value,S_toC1_B5value,S_toC2_Lvalue,S_toC2_B1value,S_toC2_B5value,S_charge
2991,4,CC1=C(C)C(=O)C(Sc2c(C(C)C)cccc2C(C)C)=C(Nc2c(-c3ccccc3)cc(-c3ccccc3)cc2C(C)(C)C)C1=O,716.8387147066908,803.890399919492,0.7848839918002236,10.108598325943381,40.20949073126058,0.8034615880965729,7.774589767263692,3.049991350852241,3.55567191899836,8.218797371723225,5.390223921186358,8.81005618319831,7.132337298340767,5.372488491622958,8.600925395263287,-0.13036484
2867,0,O=C1CCC[C@]1(CSc1ccccc1C(F)(F)F)c1ccccc1,382.96010027651533,390.9312158847331,0.6357855013045098,17.815153485325965,29.845700227959313,1.6868995985857567,12.037680390301606,5.239985140480565,5.730260331741249,6.492502604005307,3.203172040128325,7.022011049619319,7.130136767720252,3.621223492543872,5.8795410516219935,-0.1200784
2867,1,O=C1CCC[C@]1(CSc1ccccc1C(F)(F)F)c1ccccc1,381.96027020611194,388.5400944544305,0.6354419027208349,17.414812957565832,29.727016098764096,1.6864177916886096,12.035605937064263,5.239985140480565,5.697777582011104,6.492423315113482,3.1991808185128146,7.022129126818653,7.130107912338948,3.619481522529992,5.877089141802683,-0.12004234
2867,2,O=C1CCC[C@]1(CSc1ccccc1C(F)(F)F)c1ccccc1,382.560430461141,390.67857254238686,0.6357156168468132,18.115408881146067,29.919071247183936,1.6881290848235762,12.042281547857897,5.3399848569019435,5.845149902575795,6.492831485825063,3.213349180707846,7.02230329603781,7.130140452905821,3.6324362959396175,5.885881619312302,-0.12016632
2867,3,O=C1CCC[C@]1(CSc1ccccc1C(F)(F)F)c1ccccc1,381.3611598351375,389.180221921471,0.6354186079016027,17.715068353385927,29.586252604611246,1.6866727095617136,12.03681895583655,5.189985282269876,5.66901618838417,6.492350440308491,3.2013989331749864,7.022062334352164,7.130147153466236,3.6203927737172643,5.878542530483093,-0.120068
2867,4,O=C1CCC[C@]1(CSc1ccccc1C(F)(F)F)c1ccccc1,382.0609013320224,389.84730303853803,0.635348723443906,17.815153485325965,29.84841958509306,1.6880420484061758,12.041542219034506,5.239985140480565,5.736579756061671,6.493139939780399,3.2104691518676907,7.023243927904492,7.130133050816713,3.6318841124811696,5.885319402261231,-0.12014175
3090,0,COCc1ccccc1-c1c(O)ccc([Se]c2ccc(C(F)(F)F)cc2[N+](=O)[O-])c1O,466.66564415698844,467.7255759274334,0.5520580972791651,25.081312709741294,28.104990811992984,0.0013363072644539207,3.839676707961407,19.819677896449843,30.843905358353084,8.232135000392516,2.9824235176981375,8.254182995333238,8.622782640674624,2.552584235685311,9.837075302794078,-0.00355807
3090,1,COCc1ccccc1-c1c(O)ccc([Se]c2ccc(C(F)(F)F)cc2[N+](=O)[O-])c1O,466.1629621611645,468.77464949114994,0.536992172940738,24.781536063808133,27.10732827148959,0.002292639211053657,3.862342654200759,24.09960834028461,36.974101455933685,8.26476251467194,3.044032966778599,8.263049729793838,8.62393497663237,2.533025653427271,9.955175195714464,-0.00150523
3090,2,COCc1ccccc1-c1c(O)ccc([Se]c2ccc(C(F)(F)F)cc2[N+](=O)[O-])c1O,464.8602642380573,467.8704159465975,0.5366893402907194,24.38183386923058,27.058364923377376,0.030939119493666588,3.8995367528762994,26.32957209957237,37.686978646665835,8.44250049006126,2.7565434030649216,8.265701443146662,8.61820568017668,2.6453655668684792,9.895533611491546,-0.00777808
3090,3,COCc1ccccc1-c1c(O)ccc([Se]c2ccc(C(F)(F)F)cc2[N+](=O)[O-])c1O,463.1645731005047,467.5638046431869,0.5363632128214685,24.181982771941804,27.146499694965325,0.031361051098268304,3.8044483365639206,25.969577950090933,36.48689645903579,8.506541463926482,2.757358532883578,8.258905097784643,8.61470802742712,2.630635599362024,9.701394369888298,-0.00898487
3090,4,COCc1ccccc1-c1c(O)ccc([Se]c2ccc(C(F)(F)F)cc2[N+](=O)[O-])c1O,455.0689173717333,466.23104458025796,0.5387567554975773,24.581684966519358,27.61414023770657,0.011344226092388823,3.821721319295721,22.779629792186036,33.92579015384983,8.283722187088696,2.6364200128623363,8.263319488701658,8.620567532719361,2.5914080690974046,9.625377687821272,-0.00367239
2695,0,O=[N+]([O-])c1ccc(Sc2ccc(O)c(-c3cc4ccccc4c4ccccc34)c2O)cc1,469.8809871764903,480.9135675843283,0.4951605013045099,23.41992087396784,23.32392402013687,1.1005371955899044,9.242637546130686,30.85991248763935,54.14963893517096,8.488431550118824,2.3067963710434576,11.051163218741165,8.875201916050383,2.1753334497346133,9.033311439264248,-0.13219718
2695,1,O=[N+]([O-])c1ccc(Sc2ccc(O)c(-c3cc4ccccc4c4ccccc34)c2O)cc1,470.8804650436211,482.43027166538786,0.49509061684681327,23.31983574202781,23.283545999616543,1.100924786737404,9.235463347953928,30.75991277121796,54.12866245233528,8.488364144020181,2.3086920260386843,11.045541529068606,8.874276653072753,2.175020184118135,9.032472267474544,-0.13218925
2695,2,O=[N+]([O-])c1ccc(Sc2ccc(O)c(-c3cc4ccccc4c4ccccc34)c2O)cc1,471.48051329258305,484.616577929507,0.49498579016026834,23.520006005907874,23.26576854210726,1.1005510929821156,9.243404078616026,30.77991271450223,54.810485714862956,8.488390853108612,2.3102728279876903,11.051243158265025,8.874148011822315,2.1748465944709103,9.034744691517226,-0.13222165
2695,3,O=[N+]([O-])c1ccc(Sc2ccc(O)c(-c3cc4ccccc4c4ccccc34)c2O)cc1,471.58003116246465,483.00954431624285,0.49507314573238914,23.920346533668006,23.450734325628808,1.1022045702587957,9.216911732288294,30.80991262942865,54.1175242965169,8.48804538765793,2.3195605639264,11.041830371494106,8.891023967671591,2.1753458772688266,9.010936874773526,-0.13224233
2695,4,O=[N+]([O-])c1ccc(Sc2ccc(O)c(-c3cc4ccccc4c4ccccc34)c2O)cc1,470.1823690187902,481.55317805218135,0.4950032612746925,23.62009113784791,23.3313504276911,1.101098311113808,9.229992937590032,30.72991285629154,54.06046030373621,8.488515329807772,2.3053076605361755,11.031100599938725,8.861760122713054,2.1773732743272443,9.044263738330306,-0.13217857
2843,0,COc1cc(C(C)C)c(S[C@H]2CCC(=O)O[C@H]2c2ccccc2)c(C(C)C)c1,477.91484211465456,513.7069979662718,0.6945408591129333,13.611577943844553,30.27522925982626,1.7574507574191482,12.562382946843668,9.159974024198853,12.464936307278544,9.236746238592845,3.3574117746613403,6.868085536885909,5.005665053257759,4.620063790535521,8.761026817368158,-0.2091228
2843,1,COc1cc(C(C)C)c(S[C@H]2CCC(=O)O[C@H]2c2ccccc2)c(C(C)C)c1,479.3147965041539,514.3515933266149,0.6941564945956019,13.811748207724623,30.18106715028059,1.757470505279565,12.563927299541007,9.25997374062023,12.597648585213994,9.236726101193607,3.359709463967842,6.867740683719182,5.005893576161555,4.620421973526919,8.762531621907923,-0.20912569
2843,2,COc1cc(C(C)C)c(S[C@H]2CCC(=O)O[C@H]2c2ccccc2)c(C(C)C)c1,478.8146431598788,514.351529583608,0.6940982575475214,14.112003603544725,30.48610824590039,1.757387587794362,12.563699487637752,9.209973882409543,12.71698595243572,9.236695593764749,3.3589988979236005,6.867471468773665,5.00583781467453,4.620022043949161,8.762593828672854,-0.20912436
2843,3,COc1cc(C(C)C)c(S[C@H]2CCC(=O)O[C@H]2c2ccccc2)c(C(C)C)c1,476.61664410087405,512.1652833917577,0.6941040812523295,14.112003603544725,30.566243337123407,1.7574067778413796,12.563308246331609,9.189973939125254,12.516256507173807,9.23675489342184,3.3582261226430763,6.86703665576945,5.005777764687428,4.620816343745334,8.762252833503924,-0.20913921
2843,4,COc1cc(C(C)C)c(S[C@H]2CCC(=O)O[C@H]2c2ccccc2)c(C(C)C)c1,475.8158635641923,511.5073197555065,0.6944360324263884,13.811748207724623,30.38049820340269,1.7575415053914498,12.562506868139124,9.219973854051672,12.548271420552613,9.236730752196907,3.357824224912432,6.868815176994772,5.005689387668475,4.62015927600889,8.761125597935191,-0.20911397
