index,conf_id,smiles,area,volume,P_bv,S_cat_bv,S_S_bv,S_cat_darea,S_cat_pint,S_S_darea,S_S_pint,S_cat_P,S_S_P,S_cat_Pangle,S_S_Pangle,S_cat_sarea,S_cat_svol,S_S_sarea,S_S_svol,S_toS_Lvalue,S_toS_B1value,S_toS_B5value,S_toC_Lvalue,S_toC_B1value,S_toC_B5value,P_charge,S_cat_charge,S_S_charge
5145,3,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1ccccc1-c1ccccc1)N(C)C(C)(C)C,732.8249183,822.4728633,0.938699683,0.671018915,0.70824986,13.11115228,32.35549772,2.69789459,39.08752111,0.306307477,0.112124619,4.541920427,0.759324119,7.319979242,13.07421397,0,0,8.794678814,2.933401909,11.05922667,7.51361793,3.608502387,13.76290489,0.26771905,-0.03188235,0.02479157
5145,4,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1ccccc1-c1ccccc1)N(C)C(C)(C)C,702.2352223,813.7445471,0.925514816,0.675310986,0.695158172,15.31302519,36.82570211,2.69789459,42.25307305,0.093135344,0.090377605,1.08911521,0.609707702,7.139979752,11.31093954,0,0,8.688467946,3.464501982,10.48704421,3.532483203,3.737624373,11.4573006,0.2789921,-0.08285253,0.00598613
5143,0,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1ccc(F)cc1)N(C)C(C)(C)C,628.4576104,729.8786652,0.92918375,0.691401882,0.740798546,12.91098202,32.63329104,4.496490983,36.17287581,0.184538216,0.02518197,3.428127133,0.16924272,9.209973882,16.62107035,3.64008505,7.070211237,7.802337114,2.509968042,10.96606863,7.418903499,2.101431199,9.89950712,0.26985731,-0.05330272,0.05027284
5143,1,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1ccc(F)cc1)N(C)C(C)(C)C,617.838286,724.8650644,0.95564084,0.630095742,0.785309122,15.01276979,29.63270791,5.495711202,42.79610557,0.051685398,0.016587199,2.034822657,0.110935087,15.58995579,31.53023285,0.640014954,0.87369372,8.403697463,1.865209314,10.95113207,10.64051176,4.077945861,7.496563871,0.29300074,-0.05048252,0.03328619
5143,2,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1ccc(F)cc1)N(C)C(C)(C)C,654.836841,736.2710258,0.925468226,0.682806094,0.619933377,13.71166308,32.49567098,6.49493142,31.8482348,0.430654048,0.02475277,5.693909657,0.166371946,7.629978363,12.63792037,6.410149772,7.62410659,8.880047455,3.537464173,10.24800453,5.847566824,3.475711568,12.97346192,0.27119798,-0.06191958,0.03381691
5143,3,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1ccc(F)cc1)N(C)C(C)(C)C,653.2365772,733.1303482,0.925549758,0.680826034,0.619653839,13.51149281,32.34397641,6.49493142,32.07238849,0.442613207,0.023148081,5.789768807,0.155586894,7.749978023,12.78067107,6.560153277,7.689934927,8.882966807,3.539891259,10.24045514,5.86867913,3.519725386,12.96006071,0.27089479,-0.06227713,0.03311648
5143,4,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1ccc(F)cc1)N(C)C(C)(C)C,653.336602,734.5450473,0.924338427,0.662230945,0.614127143,14.51234413,31.71811022,6.49493142,31.77720753,0.555873989,0.007604928,6.593862185,0.051129512,10.28997082,17.26254666,6.87016052,7.717815207,8.874412887,3.270359208,10.17585015,6.044236113,3.771245225,12.37407523,0.27227738,-0.06238236,0.02944358
5151,0,COc1cccc(C(=O)SS[S+]=P2(N(C)C(C)(C)C)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1,684.5584312,763.2841011,0.925875885,0.673971534,0.925875885,14.51234413,32.50956803,1.199833045,53.32972419,0.433807503,0.78113464,5.745872527,5.759590115,8.929974676,14.78152716,0,0,8.877681586,3.593274625,10.1942312,6.017315213,4.18185913,11.37356736,0.26982489,-0.06405828,0.0286669
5151,1,COc1cccc(C(=O)SS[S+]=P2(N(C)C(C)(C)C)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1,668.5626606,764.1714392,0.942409383,0.631668142,0.942409383,16.01362111,29.89417866,0.199972174,58.89063818,0.160460643,0.800619801,3.726201387,5.928819736,14.33995933,28.12782646,0,0,8.640591364,2.246779622,11.15143129,5.934650644,3.734223229,8.861556099,0.27200608,-0.04724266,0.03499209
5151,2,COc1cccc(C(=O)SS[S+]=P2(N(C)C(C)(C)C)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1,682.3570405,762.8166431,0.925992359,0.686014955,0.925992359,13.51149281,32.73879064,1.199833045,53.58148996,0.368015369,0.780502484,5.307209751,5.751411691,7.399979015,12.2317994,0,0,8.844561959,3.780796982,10.20365087,6.013334094,4.192679277,10.87414687,0.26874184,-0.06411686,0.02746648
5151,3,COc1cccc(C(=O)SS[S+]=P2(N(C)C(C)(C)C)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1,682.6587859,764.3869162,0.926411666,0.685065691,0.926411666,13.21123742,32.20838257,1.199833045,53.36334291,0.330661546,0.780340203,5.03930314,5.747523034,7.939977484,13.01977969,0,0,8.821563964,3.838221545,10.22773545,6.011908943,4.201924348,11.71190772,0.2680239,-0.06695545,0.03161028
5151,4,COc1cccc(C(=O)SS[S+]=P2(N(C)C(C)(C)C)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)c1,679.5615476,763.2985848,0.941087402,0.637951919,0.941087402,16.21379137,30.73296456,0,0,0.605544755,0.793716071,6.857715454,5.857375565,12.47996461,21.46612812,0,0,8.647978606,2.529150248,11.16246502,5.934437716,3.981465667,10.54243718,0.26990046,-0.04586449,0.02109143
5148,0,CC(C)c1cccc(C(C)C)c1C(=O)SS[S+]=P1(N(C)C(C)(C)C)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C,758.8623214,868.7816736,0.940341968,0.63680465,0.940341968,16.11370624,31.67361886,0.599916523,60.14578277,0.145880649,0.798178355,3.475658574,5.901793018,12.70996396,22.25513169,0,0,8.62541104,3.023275108,11.11300087,5.933978869,4.392214396,8.788934363,0.27475267,-0.04765876,0.02557966
5148,1,CC(C)c1cccc(C(C)C)c1C(=O)SS[S+]=P1(N(C)C(C)(C)C)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C,757.7596643,866.7048438,0.925893356,0.71049781,0.925893356,12.41055636,37.88017833,1.099846958,52.44775374,0.445181844,0.745823198,5.736716732,5.408718653,3.269990727,5.114445023,0,0,8.919595784,3.085623023,10.41446372,5.965701227,4.270245412,9.188845034,0.27934897,-0.0726766,0.02595725
5148,2,CC(C)c1cccc(C(C)C)c1C(=O)SS[S+]=P1(N(C)C(C)(C)C)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C,739.1659227,860.7715967,0.928397549,0.660705134,0.928397549,15.31302519,34.52002696,1.399805219,56.83485123,0.069657344,0.746871008,2.402499885,5.418280542,9.369973429,15.32471597,0,0,8.529187534,3.089569456,10.86285538,5.962392483,4.306655819,8.803251925,0.27921155,-0.06848164,0.04238243
5148,3,CC(C)c1cccc(C(C)C)c1C(=O)SS[S+]=P1(N(C)C(C)(C)C)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C,734.8600696,861.3316447,0.92616707,0.635243897,0.92616707,15.51319545,31.9797351,1.399805219,53.82008743,0.681080414,0.775927065,7.182978058,5.706416924,14.88995778,26.19349043,0,0,8.81092857,1.987449756,10.43381902,6.033803311,4.089952801,8.815017439,0.28920777,-0.07820027,0.01583629
5148,4,CC(C)c1cccc(C(C)C)c1C(=O)SS[S+]=P1(N(C)C(C)(C)C)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C,763.1535037,870.9538409,0.94001584,0.663785874,0.94001584,13.71166308,34.271605,0.299958261,57.24755743,0.562392984,0.789922485,6.338984861,5.818939298,10.26997088,17.79267921,0,0,8.796256456,2.194224396,11.11907118,5.939080785,3.978484579,10.51527279,0.28583961,-0.0772438,0.01210886
5141,0,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1cccc(F)c1)N(C)C(C)(C)C,654.7366494,733.8283711,0.925258572,0.678479081,0.617702898,13.91183334,32.32665458,6.694775464,32.23341158,0.436293841,0.02076322,5.733999602,0.139524346,8.309976435,13.81591296,6.440150473,7.612870989,8.882687424,3.538971749,10.23936978,5.600520035,3.408385912,12.92192375,0.2723656,-0.06452365,0.03459158
5141,1,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1cccc(F)c1)N(C)C(C)(C)C,613.6407638,724.2820058,0.955582603,0.630054976,0.786765048,15.01276979,29.71503248,4.89617907,42.50319476,0.044970851,0.018689985,1.968851815,0.124947465,15.59995576,31.51685119,0.660015421,0.904484872,8.38485675,1.863323425,10.96738427,10.60325258,4.107080109,7.480937252,0.29294438,-0.05091852,0.03381342
5141,2,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1cccc(F)c1)N(C)C(C)(C)C,612.541574,724.1795496,0.955524366,0.629839499,0.786834933,15.31302519,30.0158434,4.89617907,42.55331587,0.045220294,0.018582406,1.976519117,0.124231795,15.56995585,31.42162787,0.63001472,0.856281269,8.386098917,1.863311309,10.97079858,10.60261152,4.10269531,7.474654056,0.29302909,-0.05092127,0.03367195
5141,3,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1cccc(F)c1)N(C)C(C)(C)C,621.6358946,725.481276,0.955716549,0.630148155,0.784412272,15.31302519,29.76379427,5.096023114,42.62390387,0.054579841,0.017051072,2.067937216,0.114025384,15.56995585,31.40774643,0.620014487,0.837283494,8.413524859,1.871218837,10.94918909,10.7131671,3.98361774,7.483410714,0.29297386,-0.0504028,0.03399052
5141,4,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1cccc(F)c1)N(C)C(C)(C)C,653.0378667,732.4895,0.925118804,0.682905097,0.620795285,13.21123742,32.4377354,6.594853442,32.52565874,0.44876784,0.025394633,5.835420414,0.170624437,7.48997876,12.38229952,6.490151641,7.683203422,8.883367426,3.635252425,10.2408232,6.007261304,3.548389632,12.9558322,0.27085924,-0.05966586,0.03319117
5158,0,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1cc(F)cc(F)c1)N(C)C(C)(C)C,615.5540221,730.7504942,0.931507408,0.649564387,0.793025531,14.412259,31.23763786,2.997660655,35.93395996,0.035076314,0.04361868,0.800520587,0.292462263,13.59996143,25.92054503,2.720063554,4.838401302,8.364360809,1.8,11.01052836,7.631804415,2.269062545,9.28496598,0.28760546,-0.06824593,0.0550536
5158,1,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1cc(F)cc(F)c1)N(C)C(C)(C)C,612.0549597,730.2854673,0.93169959,0.649418794,0.793048826,14.1120036,31.06570397,2.897738634,34.48345961,0.034006744,0.043565154,0.780697674,0.29209807,13.61996138,25.8880619,2.740064021,4.873578679,8.368868405,1.8,11.01034167,7.633518626,2.267644369,9.286262172,0.28756698,-0.06830206,0.05502658
5158,2,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1cc(F)cc(F)c1)N(C)C(C)(C)C,642.6400309,730.6920913,0.924023947,0.629874441,0.586965384,16.11370624,31.93141216,6.195165354,31.95434697,0.661898469,0.010823899,7.38376852,0.072631891,15.79995519,26.19007369,4.800112154,6.311344347,8.764588094,4.377920827,10.08534397,3.106658785,4.027207946,10.57976052,0.28140425,-0.06705032,-0.00868708
5158,3,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1cc(F)cc(F)c1)N(C)C(C)(C)C,620.5315613,730.0546293,0.955285594,0.629670611,0.785245061,15.31302519,29.95872397,5.495711202,43.23693687,0.047145654,0.018156015,2.062094633,0.121286947,15.58995579,31.45986109,0.63001472,0.846715104,8.394785512,1.866028643,10.98253671,10.66334889,4.086616791,7.448665655,0.29290574,-0.04946851,0.03784061
5158,4,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1cc(F)cc(F)c1)N(C)C(C)(C)C,656.132088,736.7504075,0.924804324,0.677390048,0.618500745,13.81174821,32.09621966,6.694775464,32.10432394,0.451147554,0.020910157,5.86107024,0.140316931,8.249976605,13.67258626,6.600154212,7.727065589,8.881036044,3.654473916,10.22710179,5.67643683,3.6525793,12.910762,0.27358698,-0.06216996,0.03794659
