index,smiles
4565,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1ccccc1)N1CCCCC1
4566,CC(C)N(C(C)C)P1(=[Se+]SSC(=O)c2ccccc2)Oc2c(-c3ccccc3)cc3ccccc3c2-c2c(c(-c3ccccc3)cc3ccccc23)O1
4567,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1ccccc1)N1c2ccccc2CCc2ccccc21
4568,COc1ccc(-c2ccc3c4c2OP(=[Se+]SSC(=O)c2ccccc2)(N(C(C)C)C(C)C)Oc2c(-c5ccc(OC)cc5)ccc5c2C4(CC3)CC5)cc1
4569,CCC(CC)N(C(CC)CC)P1(=[S+]SSC(=O)c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4570,CCN([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)P1(=[S+]SSC(=O)c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4571,COc1cc2ccccc2c2c1OP(=[Se+]SSC(=O)c1ccccc1)(N(C(C)C)C(C)C)Oc1c(OC)cc3ccccc3c1-2
4572,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[Se+]SSC(=O)c1ccccc1)N1CCCCCC1
4573,C[C@H](c1ccccc1)N([C@H](C)c1ccccc1)P1(=[S+]SSC(=O)c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4574,COc1ccc([C@H](C)N([C@@H](C)c2ccc(OC)cc2)P2(=[S+]SSC(=O)c3ccccc3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)cc1
4575,CC(C)N(C(C)C)P1(=[Se+]SSC(=O)c2ccccc2)N(C)c2ccc3c(c2-c2c(ccc4c2CCCC4)N1C)CCCC3
4576,CC(C)N(C(C)C)P1(=[Se+]SSC(=O)c2ccccc2)N(C)c2cccc3c2C2(CC3)CCc3cccc(c32)N1C
4577,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1ccccc1)N(C)C(C)(C)c1ccccc1
4578,C[C@@H](c1ccccc1)N([C@@H](C)c1ccccc1)P1(=[S+]SSC(=O)c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4579,CC(C)N([C@H]1CCc2ccccc21)P1(=[S+]SSC(=O)c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4580,CCC(C)N(C(C)CC)P1(=[Se+]SSC(=O)c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4581,CC(C)N(C(C)C)P1(=[S+]SSC(=O)c2ccccc2)N(Cc2ccccc2)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1Cc1ccccc1
4582,CC(C)N(C(C)(C)c1ccccc1)P1(=[S+]SSC(=O)c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4583,[2H]C([2H])([2H])Oc1cc2ccccc2c2c1OP(=[Se+]SSC(=O)c1ccccc1)(N(C(C)C)C(C)C)Oc1c(OC([2H])([2H])[2H])cc3ccccc3c1-2
4584,CC(C)N(c1ccccc1)P1(=[S+]SSC(=O)c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4585,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1ccccc1)N(C1CCCC1)C1CCCC1
4586,CC(C)CN(CC(C)C)P1(=[Se+]SSC(=O)c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4587,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1ccccc1)N(C(Cc1ccccc1)Cc1ccccc1)C(Cc1ccccc1)Cc1ccccc1
4588,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1ccccc1)N(Cc1ccccc1)Cc1ccccc1
4589,COc1ccc([C@@H](C)N([C@H](C)c2ccc(OC)cc2)P2(=[S+]SSC(=O)c3ccccc3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)cc1
4590,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1ccccc1)N1C(C)(C)CCCC1(C)C
4591,C[C@H](c1ccc2ccccc2c1)N([C@H](C)c1ccc2ccccc2c1)P1(=[S+]SSC(=O)c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4592,CC(C)N(C(C)C)P1(=[S+]SSC(=O)c2ccccc2)Oc2cccc3c2C2(CC3)CCc3cccc(c32)O1
4593,CC(C)N(C(C)C)P1(=[Se+]SSC(=O)c2ccccc2)Oc2ccc3c(c2-c2c(ccc4c2CCCC4)O1)CCCC3
4594,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1ccccc1)N(Cc1ccccc1)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2
4595,C[C@@H](c1cccc2ccccc12)N([C@@H](C)c1cccc2ccccc12)P1(=[S+]SSC(=O)c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4596,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1ccccc1)N1CCCc2ccccc21
4597,COc1cc2ccccc2c2c1OP(=[Se+]SSC(=O)c1ccccc1)(N(CC(C)C)CC(C)C)Oc1c(OC)cc3ccccc3c1-2
4598,CC(C)CN(CC(C)C)P1(=[S+]SSC(=O)c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4599,C[C@H](c1cccc2ccccc12)N([C@@H](C)c1cccc2ccccc12)P1(=[S+]SSC(=O)c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4600,CC(C)N(C(C)C)P1(=[Se+]SSC(=O)c2ccccc2)Oc2cccc3c2C2(CO3)COc3cccc(c32)O1
4601,CC(C)N(C(c1ccccc1)c1ccccc1)P1(=[S+]SSC(=O)c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4602,CC(C)N(C(C)C)P1(=[Se+]SSC(=O)c2ccccc2)Oc2c(-c3ccc(C(F)(F)F)cc3)ccc3c2C2(CC3)CCc3ccc(-c4ccc(C(F)(F)F)cc4)c(c32)O1
4603,CC(C)N(C(C)C)P1(=[Se+]SSC(=O)c2ccccc2)Oc2cccc3c2C2(CC3)CCc3cccc(c32)O1
4604,CC(C)N([C@H](c1ccccc1)C(F)(F)F)P1(=[S+]SSC(=O)c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4605,CC(C)N(C(C)C)P1(=[Se+]SSC(=O)c2ccccc2)Oc2ccc3ccccc3c2-c2c(ccc3ccccc23)O1
4606,CC(C)N([C@@H](C)c1ccccc1)P1(=[S+]SSC(=O)c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4607,COc1ccc2c3c1OP(=[Se+]SSC(=O)c1ccccc1)(N(C(C)C)C(C)C)Oc1c(OC)ccc4c1C3(CC2)CC4
4608,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1ccccc1)N1CCOCC1
4609,C[C@H](c1cccc2ccccc12)N([C@H](C)c1cccc2ccccc12)P1(=[S+]SSC(=O)c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4610,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1ccccc1)N1CCCCCC1
4611,COc1cc2ccccc2c2c1OP(=[Se+]SSC(=O)c1ccccc1)(N1CCCCCC1)Oc1c(OC)cc3ccccc3c1-2
4612,CC(C)N(C(C)C)P1(=[Se+]SSC(=O)c2ccccc2)Oc2c(-c3ccccc3)ccc3c2C2(CC3)CCc3ccc(-c4ccccc4)c(c32)O1
4613,CCOc1cc2ccccc2c2c1OP(=[Se+]SSC(=O)c1ccccc1)(N(C(C)CC)C(C)CC)Oc1c(OCC)cc3ccccc3c1-2
4614,CC(C)[C@@H](c1ccccc1)N(C(C)C)P1(=[S+]SSC(=O)c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4615,Cc1ccc2c3c1OP(=[S+]SSC(=O)c1ccccc1)(N(C(C)C)C(C)(C)C)Oc1c(C)ccc4c1C3(CC2)CC4
4616,CC(C)N([C@H]1CCCc2ccccc21)P1(=[S+]SSC(=O)c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4617,CC(C)N(C(C)C)P1(=[S+]SSC(=O)c2ccccc2)N(C)c2ccc3c(c2-c2c(ccc4c2CCCC4)N1C)CCCC3
4618,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1ccccc1)N(C1CCCCC1)C1CCCCC1
4619,CC(C)N(C(C)C)P1(=[Se+]SSC(=O)c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4620,CC(C)N(C(C)C)P1(=[S+]SSC(=O)c2ccccc2)Oc2ccc3c(c2-c2c(ccc4c2CCCC4)O1)CCCC3
4621,CC(C)N(C)P1(=[S+]SSC(=O)c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4622,C[C@@H](c1ccc2ccccc2c1)N([C@@H](C)c1ccc2ccccc2c1)P1(=[S+]SSC(=O)c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4623,CN(C)P1(=[S+]SSC(=O)c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4624,CC(C)N([C@@H]1CCCc2ccccc21)P1(=[S+]SSC(=O)c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4625,Cc1ccccc1[C@H](C)N([C@@H](C)c1ccccc1)P1(=[S+]SSC(=O)c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4626,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)=[S+]SSC(=O)c1ccccc1
4627,CC(C)N(C(C)(C)C)P1(=[S+]SSC(=O)c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4628,CCC(C)N(C(C)CC)P1(=[S+]SSC(=O)c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4629,CCN(CC)P1(=[S+]SSC(=O)c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4630,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1ccccc1)N(c1ccccc1)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2
4631,CC(C)N([C@H](C)c1ccccc1)P1(=[S+]SSC(=O)c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4632,CC(C)N(C(C)C)P1(=[S+]SSC(=O)c2ccccc2)Oc2cccc3c2C2(CO3)COc3cccc(c32)O1
4633,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1ccccc1)N(C)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2
4634,Cc1cc2ccccc2c2c1OP(=[Se+]SSC(=O)c1ccccc1)(N(C(C)C)C(C)C)Oc1c(C)cc3ccccc3c1-2
4635,CC[C@H](c1ccccc1)N(C(C)C)P1(=[S+]SSC(=O)c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4636,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1ccccc1)N(C1CCCCC1)[C@H]1CCCc2ccccc21
4637,CC(C)N(C(C)C)P1(=[Se+]SSC(=O)c2ccccc2)Oc2c(OCc3ccccc3)cc3ccccc3c2-c2c(c(OCc3ccccc3)cc3ccccc23)O1
4638,Cc1ccc([C@H](C)N([C@@H](C)c2ccc(C)cc2)P2(=[S+]SSC(=O)c3ccccc3)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)cc1
4639,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1ccccc1)N1c2ccccc2C=Cc2ccccc21
4640,CC(C)N(C(C)C)P1(=[S+]SSC(=O)c2ccccc2)N(C)c2cccc3c2C2(CC3)CCc3cccc(c32)N1C
4641,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1ccccc1)N(C)C1C2C[C@H]3C[C@@H](C2)C[C@@H]1C3
4642,CC(C)N(C1CCCCC1)P1(=[S+]SSC(=O)c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4643,CC(C)N(C(C)C)P1(=[S+]SSC(=O)c2ccccc2)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4644,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1ccccc1)N(c1ccccc1)c1ccccc1
4645,CC(C)N(C(C)C)P1(=[S+]SSC(=O)c2ccccc2)Oc2ccc3ccccc3c2-c2c(ccc3ccccc23)O1
4646,CN(C)P1(=[S+]SSC(=O)c2cccc3ccccc23)N(c2ccccc2)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1c1ccccc1
4647,CC[C@@H](c1ccccc1)N([C@@H](CC)c1ccccc1)P1(=[S+]SSC(=O)c2cccc3ccccc23)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4648,CCOc1cc2ccccc2c2c1OP(=[Se+]SSC(=O)c1cccc3ccccc13)(N(C(C)C)C(C)C)Oc1c(OCC)cc3ccccc3c1-2
4649,C[C@@H](c1ccc(F)cc1)N([C@@H](C)c1ccc(F)cc1)P1(=[S+]SSC(=O)c2cccc3ccccc23)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4650,CC(C)N(C(C)C)P1(=[Se+]SSC(=O)c2cccc3ccccc23)Oc2c(F)cc3ccccc3c2-c2c(c(F)cc3ccccc23)O1
4651,CC(C)N(C(C)C)P1(=[S+]SSC(=O)c2cccc3ccccc23)Oc2c(CP(=O)(c3ccccc3)c3ccccc3)cc3ccccc3c2-c2c(c(CP(=O)(c3ccccc3)c3ccccc3)cc3ccccc23)O1
4652,CCC(C)N(C(C)CC)P1(=[Se+]SSC(=O)c2cccc3ccccc23)Oc2c(OC)cc3ccccc3c2-c2c(c(OC)cc3ccccc23)O1
4653,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1cccc2ccccc12)N1CCCCC1
4654,CC(C)N(C(C)C)P1(=[Se+]SSC(=O)c2cccc3ccccc23)Oc2c(-c3ccccc3)cc3ccccc3c2-c2c(c(-c3ccccc3)cc3ccccc23)O1
4655,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1cccc2ccccc12)N1c2ccccc2CCc2ccccc21
4656,COc1ccc(-c2ccc3c4c2OP(=[Se+]SSC(=O)c2cccc5ccccc25)(N(C(C)C)C(C)C)Oc2c(-c5ccc(OC)cc5)ccc5c2C4(CC3)CC5)cc1
4657,CCC(CC)N(C(CC)CC)P1(=[S+]SSC(=O)c2cccc3ccccc23)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4658,CCN([C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)P1(=[S+]SSC(=O)c2cccc3ccccc23)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4659,COc1cc2ccccc2c2c1OP(=[Se+]SSC(=O)c1cccc3ccccc13)(N(C(C)C)C(C)C)Oc1c(OC)cc3ccccc3c1-2
4660,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[Se+]SSC(=O)c1cccc2ccccc12)N1CCCCCC1
4661,C[C@H](c1ccccc1)N([C@H](C)c1ccccc1)P1(=[S+]SSC(=O)c2cccc3ccccc23)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4662,COc1ccc([C@H](C)N([C@@H](C)c2ccc(OC)cc2)P2(=[S+]SSC(=O)c3cccc4ccccc34)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)cc1
4663,CC(C)N(C(C)C)P1(=[Se+]SSC(=O)c2cccc3ccccc23)N(C)c2ccc3c(c2-c2c(ccc4c2CCCC4)N1C)CCCC3
4664,CC(C)N(C(C)C)P1(=[Se+]SSC(=O)c2cccc3ccccc23)N(C)c2cccc3c2C2(CC3)CCc3cccc(c32)N1C
4665,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1cccc2ccccc12)N(C)C(C)(C)c1ccccc1
4666,C[C@@H](c1ccccc1)N([C@@H](C)c1ccccc1)P1(=[S+]SSC(=O)c2cccc3ccccc23)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4667,CC(C)N([C@H]1CCc2ccccc21)P1(=[S+]SSC(=O)c2cccc3ccccc23)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4668,CCC(C)N(C(C)CC)P1(=[Se+]SSC(=O)c2cccc3ccccc23)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4669,CC(C)N(C(C)C)P1(=[S+]SSC(=O)c2cccc3ccccc23)N(Cc2ccccc2)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1Cc1ccccc1
4670,CC(C)N(C(C)(C)c1ccccc1)P1(=[S+]SSC(=O)c2cccc3ccccc23)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4671,[2H]C([2H])([2H])Oc1cc2ccccc2c2c1OP(=[Se+]SSC(=O)c1cccc3ccccc13)(N(C(C)C)C(C)C)Oc1c(OC([2H])([2H])[2H])cc3ccccc3c1-2
4672,CC(C)N(c1ccccc1)P1(=[S+]SSC(=O)c2cccc3ccccc23)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4673,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1cccc2ccccc12)N(C1CCCC1)C1CCCC1
4674,CC(C)CN(CC(C)C)P1(=[Se+]SSC(=O)c2cccc3ccccc23)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4675,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1cccc2ccccc12)N(C(Cc1ccccc1)Cc1ccccc1)C(Cc1ccccc1)Cc1ccccc1
4676,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1cccc2ccccc12)N(Cc1ccccc1)Cc1ccccc1
4677,COc1ccc([C@@H](C)N([C@H](C)c2ccc(OC)cc2)P2(=[S+]SSC(=O)c3cccc4ccccc34)N(C)c3ccc4ccccc4c3-c3c(ccc4ccccc34)N2C)cc1
4678,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1cccc2ccccc12)N1C(C)(C)CCCC1(C)C
4679,C[C@H](c1ccc2ccccc2c1)N([C@H](C)c1ccc2ccccc2c1)P1(=[S+]SSC(=O)c2cccc3ccccc23)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4680,CC(C)N(C(C)C)P1(=[S+]SSC(=O)c2cccc3ccccc23)Oc2cccc3c2C2(CC3)CCc3cccc(c32)O1
4681,CC(C)N(C(C)C)P1(=[Se+]SSC(=O)c2cccc3ccccc23)Oc2ccc3c(c2-c2c(ccc4c2CCCC4)O1)CCCC3
4682,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1cccc2ccccc12)N(Cc1ccccc1)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2
4683,C[C@@H](c1cccc2ccccc12)N([C@@H](C)c1cccc2ccccc12)P1(=[S+]SSC(=O)c2cccc3ccccc23)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4684,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1cccc2ccccc12)N1CCCc2ccccc21
4685,COc1cc2ccccc2c2c1OP(=[Se+]SSC(=O)c1cccc3ccccc13)(N(CC(C)C)CC(C)C)Oc1c(OC)cc3ccccc3c1-2
4686,CC(C)CN(CC(C)C)P1(=[S+]SSC(=O)c2cccc3ccccc23)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4687,C[C@H](c1cccc2ccccc12)N([C@@H](C)c1cccc2ccccc12)P1(=[S+]SSC(=O)c2cccc3ccccc23)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4688,CC(C)N(C(C)C)P1(=[Se+]SSC(=O)c2cccc3ccccc23)Oc2cccc3c2C2(CO3)COc3cccc(c32)O1
4689,CC(C)N(C(c1ccccc1)c1ccccc1)P1(=[S+]SSC(=O)c2cccc3ccccc23)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4690,CC(C)N(C(C)C)P1(=[Se+]SSC(=O)c2cccc3ccccc23)Oc2c(-c3ccc(C(F)(F)F)cc3)ccc3c2C2(CC3)CCc3ccc(-c4ccc(C(F)(F)F)cc4)c(c32)O1
4691,CC(C)N(C(C)C)P1(=[Se+]SSC(=O)c2cccc3ccccc23)Oc2cccc3c2C2(CC3)CCc3cccc(c32)O1
4692,CC(C)N([C@H](c1ccccc1)C(F)(F)F)P1(=[S+]SSC(=O)c2cccc3ccccc23)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4693,CC(C)N(C(C)C)P1(=[Se+]SSC(=O)c2cccc3ccccc23)Oc2ccc3ccccc3c2-c2c(ccc3ccccc23)O1
4694,CC(C)N([C@@H](C)c1ccccc1)P1(=[S+]SSC(=O)c2cccc3ccccc23)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4695,COc1ccc2c3c1OP(=[Se+]SSC(=O)c1cccc4ccccc14)(N(C(C)C)C(C)C)Oc1c(OC)ccc4c1C3(CC2)CC4
4696,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1cccc2ccccc12)N1CCOCC1
4697,C[C@H](c1cccc2ccccc12)N([C@H](C)c1cccc2ccccc12)P1(=[S+]SSC(=O)c2cccc3ccccc23)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4698,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1cccc2ccccc12)N1CCCCCC1
4699,COc1cc2ccccc2c2c1OP(=[Se+]SSC(=O)c1cccc3ccccc13)(N1CCCCCC1)Oc1c(OC)cc3ccccc3c1-2
4700,CC(C)N(C(C)C)P1(=[Se+]SSC(=O)c2cccc3ccccc23)Oc2c(-c3ccccc3)ccc3c2C2(CC3)CCc3ccc(-c4ccccc4)c(c32)O1
4701,CCOc1cc2ccccc2c2c1OP(=[Se+]SSC(=O)c1cccc3ccccc13)(N(C(C)CC)C(C)CC)Oc1c(OCC)cc3ccccc3c1-2
4702,CC(C)[C@@H](c1ccccc1)N(C(C)C)P1(=[S+]SSC(=O)c2cccc3ccccc23)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4703,Cc1ccc2c3c1OP(=[S+]SSC(=O)c1cccc4ccccc14)(N(C(C)C)C(C)(C)C)Oc1c(C)ccc4c1C3(CC2)CC4
4704,CC(C)N([C@H]1CCCc2ccccc21)P1(=[S+]SSC(=O)c2cccc3ccccc23)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4705,CC(C)N(C(C)C)P1(=[S+]SSC(=O)c2cccc3ccccc23)N(C)c2ccc3c(c2-c2c(ccc4c2CCCC4)N1C)CCCC3
4706,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1cccc2ccccc12)N(C1CCCCC1)C1CCCCC1
4707,CC(C)N(C(C)C)P1(=[Se+]SSC(=O)c2cccc3ccccc23)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4708,CC(C)N(C(C)C)P1(=[S+]SSC(=O)c2cccc3ccccc23)Oc2ccc3c(c2-c2c(ccc4c2CCCC4)O1)CCCC3
4709,CC(C)N(C)P1(=[S+]SSC(=O)c2cccc3ccccc23)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4710,C[C@@H](c1ccc2ccccc2c1)N([C@@H](C)c1ccc2ccccc2c1)P1(=[S+]SSC(=O)c2cccc3ccccc23)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4711,CN(C)P1(=[S+]SSC(=O)c2cccc3ccccc23)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4712,CC(C)N([C@@H]1CCCc2ccccc21)P1(=[S+]SSC(=O)c2cccc3ccccc23)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4713,Cc1ccccc1[C@H](C)N([C@@H](C)c1ccccc1)P1(=[S+]SSC(=O)c2cccc3ccccc23)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4714,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(N[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2)=[S+]SSC(=O)c1cccc2ccccc12
4715,CC(C)N(C(C)(C)C)P1(=[S+]SSC(=O)c2cccc3ccccc23)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4716,CCC(C)N(C(C)CC)P1(=[S+]SSC(=O)c2cccc3ccccc23)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4717,CCN(CC)P1(=[S+]SSC(=O)c2cccc3ccccc23)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4718,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1cccc2ccccc12)N(c1ccccc1)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2
4719,CC(C)N([C@H](C)c1ccccc1)P1(=[S+]SSC(=O)c2cccc3ccccc23)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4720,CC(C)N(C(C)C)P1(=[S+]SSC(=O)c2cccc3ccccc23)Oc2cccc3c2C2(CO3)COc3cccc(c32)O1
4721,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1cccc2ccccc12)N(C)[C@]12C[C@H]3C[C@H](C[C@H](C3)C1)C2
4722,Cc1cc2ccccc2c2c1OP(=[Se+]SSC(=O)c1cccc3ccccc13)(N(C(C)C)C(C)C)Oc1c(C)cc3ccccc3c1-2
4723,CC[C@H](c1ccccc1)N(C(C)C)P1(=[S+]SSC(=O)c2cccc3ccccc23)N(C)c2ccc3ccccc3c2-c2c(ccc3ccccc23)N1C
4724,CN1c2ccc3ccccc3c2-c2c(ccc3ccccc23)N(C)P1(=[S+]SSC(=O)c1cccc2ccccc12)N(C1CCCCC1)[C@H]1CCCc2ccccc21
